# GENERATED by scripts/sentence_census.py -- do not edit.
# Edit metadata/MF_RECOGNITION_SENTENCE_MAP.tsv and regenerate.
key	line	section	env	label	status	decls	sentence
e2b129e98f00	843	The two HNN extensions	proof	lem:central-rope	formalized	GroupApproximation.Manuscript.MFRecognition.Rope.RopeInput.brittonData GroupApproximation.Manuscript.MFRecognition.Rope.RopeInput.BrittonData GroupApproximation.Manuscript.MFRecognition.Rope.RopeInput.iEmb_notMem_Le	A reduced word of the amalgamated free product alternates between elements of the two copies of $F$ lying outside $N_e$; its image is a word $i(f_0)\,v\,i(f_1)\,v^{-1}\,i(f_2)\cdots$ in which every letter between consecutive occurrences of $v^{\pm1}$ is some $i(f_k)$ with $f_k\notin N_e$, so $i(f_k)\notin L_e$ by (1).
a3295c98e3e5	843	The two HNN extensions	proof	lem:central-rope	formalized	GroupApproximation.Manuscript.MFRecognition.Rope.RopeInput.amalgamToGamma_injective GroupApproximation.Manuscript.MFRecognition.Rope.RopeInput.brittonData	Such a word contains no pinch $v^{\pm1}\ell v^{\mp1}$ with $\ell\in L_e$, so it is nontrivial in $\Gamma_e$ by Britton's lemma.
70d0e8b85b19	857	The two HNN extensions	proof	lem:central-rope	formalized	GroupApproximation.Manuscript.MFRecognition.Rope.RopeInput.alpha GroupApproximation.Manuscript.MFRecognition.Rope.RopeInput.alpha_iGamma GroupApproximation.Manuscript.MFRecognition.Rope.RopeInput.alpha_vConj GroupApproximation.Manuscript.MFRecognition.Rope.RopeInput.exists_alpha GroupApproximation.Manuscript.MFRecognition.Rope.RopeInput.amalgamEquiv	(3) Define $\alpha_e$ on $F*_{N_e}F$ by $q_e$ on the first copy and by the trivial map on the second; both kill $N_e$, so the definition is consistent on the amalgamated subgroup, and (2) identifies $F*_{N_e}F$ with $S_e$.
602b7b1f1f64	863	The two HNN extensions		lem:central-rope	definition	GroupApproximation.Manuscript.MFRecognition.Rope.RopeInput.TwistedRope GroupApproximation.Manuscript.MFRecognition.Rope.RopeInput.edgeOne GroupApproximation.Manuscript.MFRecognition.Rope.RopeInput.edgeAlpha GroupApproximation.Manuscript.MFRecognition.Rope.RopeInput.twistedRope_conj	The second HNN extension is
f87ee1ae1c35	867	The two HNN extensions		lem:central-rope	formalized	GroupApproximation.Manuscript.MFRecognition.Rope.RopeInput.edgeOne_injective GroupApproximation.Manuscript.MFRecognition.Rope.RopeInput.edgeAlpha_injective GroupApproximation.Manuscript.MFRecognition.Rope.RopeInput.base_injective_twistedRope GroupApproximation.Manuscript.MFRecognition.Rope.RopeInput.quotient_injective_twistedRope	whose edge maps $s\mapsto(s,1)$ and $s\mapsto(s,\alpha_e(s))$ are injective homomorphisms of $S_e$ into $\Gamma_e\times Q_e$; so $\Gamma_e\times Q_e$ embeds in $R_e$ by Britton's lemma.
c0341460a741	867	The two HNN extensions		lem:central-rope	structural	GroupApproximation.Manuscript.MFRecognition.Rope.RopeInput.Qe GroupApproximation.Manuscript.MFRecognition.Rope.RopeInput.TwistedRope	The presentation~\eqref{eq:twisted-rope} lists the recursively enumerable relators of $Q_e$.
2afa418619ee	867	The two HNN extensions		lem:central-rope	definition	GroupApproximation.Manuscript.MFRecognition.Rope.RopeInput.FiniteRope GroupApproximation.Manuscript.MFRecognition.Rope.RopeInput.stableU GroupApproximation.Manuscript.MFRecognition.Rope.RopeInput.gammaIn GroupApproximation.Manuscript.MFRecognition.Rope.RopeInput.freeIn	Its finite replacement is
e02283be8135	880	The two HNN extensions		lem:central-rope	definition	GroupApproximation.Manuscript.MFRecognition.Rope.RopeInput.FiniteRope GroupApproximation.Manuscript.MFRecognition.Rope.basisXYT GroupApproximation.Manuscript.MFRecognition.Rope.closure_basisXYT GroupApproximation.Manuscript.MFRecognition.Rope.basisXYT_finite GroupApproximation.Manuscript.MFRecognition.Rope.RopeInput.gammaIn_commute_freeIn	where $\Gamma_e\times F$ is equipped with the finite presentation of Lemma~\ref{lem:central-rope}(2), the basis $x,y,t$ of $F$, and the commutation relators between the two factors.
6be4835b5d68	885	The two HNN extensions	lemma	lem:finite-rope	formalized	GroupApproximation.Manuscript.MFRecognition.Rope.RopeInput.finiteRopeEquiv GroupApproximation.Manuscript.MFRecognition.Rope.RopeInput.finiteRopeEquiv_gamma GroupApproximation.Manuscript.MFRecognition.Rope.RopeInput.finiteRopeEquiv_u GroupApproximation.Manuscript.MFRecognition.Rope.RopeInput.finiteRopeEquiv_free	The groups $\widehat R_e$ and $R_e$ are isomorphic by the map that is the identity on $\Gamma_e$ and on $u$ and sends $F$ onto $Q_e$ by $q_e$.
4d5202da2104	885	The two HNN extensions	lemma	lem:finite-rope	formalized	GroupApproximation.Manuscript.MFRecognition.Rope.RopeInput.computable_finiteRopeCode GroupApproximation.Manuscript.MFRecognition.Rope.RopeInput.computable_finiteRopeCode_rankThree	A code of the finite presentation~\eqref{eq:finite-rope} is computable from $e$.
e4ac47e3efdd	892	The two HNN extensions	proof	lem:finite-rope	formalized	GroupApproximation.Manuscript.MFRecognition.Rope.RopeInput.finiteRope_relA GroupApproximation.Manuscript.MFRecognition.Rope.RopeInput.finiteRope_relB GroupApproximation.Manuscript.MFRecognition.Rope.closure_basisXYT	Both maps $f\mapsto u(i(f),1)u^{-1}$ and $f\mapsto(i(f),f)$ are homomorphisms $F\to\widehat R_e$, and they agree on the basis, so $u(i(f),1)u^{-1}=(i(f),f)$ for all $f\in F$; likewise $u(v\,i(f)\,v^{-1},1)u^{-1}=(v\,i(f)\,v^{-1},1)$ for all $f$.
77b822729109	892	The two HNN extensions	proof	lem:finite-rope	formalized	GroupApproximation.Manuscript.MFRecognition.Rope.RopeInput.freeIn_eq_one_of_mem GroupApproximation.Manuscript.MFRecognition.Rope.RopeInput.vConjHom_eq_iGammaHom_of_mem GroupApproximation.Manuscript.MFRecognition.Rope.RopeInput.iEmb_mem_Le	If $n\in N_e$, then $i(n)\in L_e$ by Lemma~\ref{lem:central-rope}(1), so $v\,i(n)\,v^{-1}=i(n)$ in $\Gamma_e$, and comparing the two relations gives $(i(n),n)=(i(n),1)$, that is, $(1,n)=1$ in $\widehat R_e$.
239228f38324	892	The two HNN extensions	proof	lem:finite-rope	formalized	GroupApproximation.Manuscript.MFRecognition.Rope.RopeInput.quotIn GroupApproximation.Manuscript.MFRecognition.Rope.RopeInput.quotIn_mk GroupApproximation.Manuscript.MFRecognition.Rope.RopeInput.finiteRope_rel_all	So the factor $F$ of $\widehat R_e$ factors through $Q_e=F/N_e$, and the relations of~\eqref{eq:finite-rope} become $u(s,1)u^{-1}=(s,\alpha_e(s))$ for $s$ in the generating set $\{i(a),\,v\,i(a)\,v^{-1}:a\in\{x,y,t\}\}$ of $S_e$; both sides define homomorphisms on $S_e$, so the relations hold for all $s\in S_e$.
7ac12d174750	892	The two HNN extensions	proof	lem:finite-rope	formalized	GroupApproximation.Manuscript.MFRecognition.Rope.RopeInput.fromTwisted GroupApproximation.Manuscript.MFRecognition.Rope.RopeInput.toTwisted GroupApproximation.Manuscript.MFRecognition.Rope.RopeInput.alpha_iGamma GroupApproximation.Manuscript.MFRecognition.Rope.RopeInput.alpha_vConj GroupApproximation.Manuscript.MFRecognition.Rope.RopeInput.twistedRope_conj	This defines a homomorphism $R_e\to\widehat R_e$; conversely, the relations of~\eqref{eq:finite-rope} hold in $R_e$ after $F\to Q_e$, because $\alpha_e(i(a))=q_e(a)$ and $\alpha_e(v\,i(a)\,v^{-1})=1$.
e48dc86070ae	892	The two HNN extensions	proof	lem:finite-rope	formalized	GroupApproximation.Manuscript.MFRecognition.Rope.RopeInput.finiteRope_left_inverse GroupApproximation.Manuscript.MFRecognition.Rope.RopeInput.toTwisted_injective GroupApproximation.Manuscript.MFRecognition.Rope.RopeInput.toTwisted_surjective GroupApproximation.Manuscript.MFRecognition.Rope.RopeInput.finiteRopeEquiv	The two homomorphisms are mutually inverse on generators.
5b1536debdaf	892	The two HNN extensions	proof	lem:finite-rope	formalized	GroupApproximation.Manuscript.MFRecognition.Rope.RopeInput.computable_finiteRopeCode GroupApproximation.Manuscript.MFRecognition.Rope.RopeInput.computable_centralRopeCode	Computability of the code follows from Lemmas~\ref{lem:mikhailova} and~\ref{lem:central-rope}.
6b7a97993cc0	914	The two branches	lemma	lem:negative-branch	formalized	GroupApproximation.Manuscript.MFRecognition.Recognition.manuscriptNegativeBranch	If $e\in\mathrm{FIN}$, then $E$ embeds in $\widehat R_e$, and $\widehat R_e$ is not MF\@.
a7c4a7f7e870	919	The two branches	proof	lem:negative-branch	formalized	GroupApproximation.Manuscript.MFRecognition.Recognition.embed_H_Rhat	For $e\in\mathrm{FIN}$ we have $E\le C_e\le Q_e\le\Gamma_e\times Q_e\le R_e\cong\widehat R_e$ by Lemmas~\ref{lem:switch},~\ref{lem:bridge}(1), and~\ref{lem:finite-rope}, and Britton's lemma for~\eqref{eq:twisted-rope}.
ac409fb9cd77	919	The two branches	proof	lem:negative-branch	formalized	GroupApproximation.Manuscript.MFRecognition.Recognition.not_isOperatorMF_Rhat	Subgroups of MF groups are MF, and $E$ is not MF by Lemma~\ref{lem:seed}.
1f21834982d8	927	The two branches	lemma	lem:positive-branch	formalized	GroupApproximation.Manuscript.MFRecognition.Recognition.manuscriptPositiveBranch	If $e\in\mathrm{INF}$, then $\widehat R_e$ admits a tracial MF realization; in particular, it is MF\@.
8cf18e66b39e	932	The two branches	proof	lem:positive-branch	formalized	GroupApproximation.Manuscript.MFRecognition.Recognition.RecognitionInputs	Let $e\in\mathrm{INF}$, so that $Q_e=Q_+$, $N_e=N_+$, $q_e=q_+$, and $\alpha_e(i(f))=q_+(f)$, $\alpha_e(v\,i(f)\,v^{-1})=1$.
913531131b74	932	The two branches	proof	lem:positive-branch	formalized	GroupApproximation.Manuscript.MFRecognition.Recognition.manuscriptPositiveBranch GroupApproximation.Manuscript.MFRecognition.Recognition.isRegularlyRealized_twistedRope	By Lemma~\ref{lem:finite-rope} it suffices to show that $R_e$ admits a tracial MF realization, and by Lemma~\ref{lem:tensor-sync} applied to $\Gamma=\Gamma_e$, $Q=Q_+$, $S=S_e$ and $\tau=\alpha_e$, it suffices to produce the data of that lemma.
8fd87bc6a58b	939	The two branches	proof	lem:positive-branch	formalized	GroupApproximation.Manuscript.MFRecognition.Recognition.isRegularlyRealized_ropeBase GroupApproximation.Manuscript.MFRecognition.Recognition.isRegularlyRealized_centralRope GroupApproximation.Manuscript.OneSidedMFRadical.HNNCoronaConjugatorSentenceAudit.residuallyFinite_isRegularlyRealized	The group $K_e$ is residually finite by Lemma~\ref{lem:central-rope}(1), so it admits a tracial MF realization by Lemma~\ref{lem:rf-regular}; and $\Gamma_e$, the central HNN extension of $K_e$ over $L_e$, admits one by Corollary~\ref{cor:central-hnn}.
886d37128b55	944	The two branches	proof	lem:positive-branch	formalized	GroupApproximation.Manuscript.MFRecognition.Recognition.DescendingFiniteIndexChain GroupApproximation.Manuscript.MFRecognition.Recognition.exists_descendingFiniteIndexChain GroupApproximation.Manuscript.MFRecognition.Recognition.DescendingFiniteIndexChain.proj GroupApproximation.Manuscript.MFRecognition.Recognition.DescendingFiniteIndexChain.beta	The group $P=F(x_1,y)\times F(x_2,t)$ is residually finite; choose finite-index normal subgroups $P_1\ge P_2\ge\cdots$ of $P$ with trivial intersection, let $r_n\colon P\to C_n=P/P_n$, and put $\beta_n=r_n\circ j\colon Q_+\to C_n$ with $j$ the embedding of Lemma~\ref{lem:bridge}(3).
c4310872d6b9	944	The two branches	proof	lem:positive-branch	formalized	GroupApproximation.Manuscript.MFRecognition.Recognition.DescendingFiniteIndexChain.beta_ne_one_eventually GroupApproximation.Manuscript.MFRecognition.Recognition.DescendingFiniteIndexChain.proj_ne_one_eventually	Since $j$ is injective and the $P_n$ decrease to the trivial group, every $h\ne1$ has $\beta_n(h)\ne1$ for all large $n$.
102f151f2f9c	951	The two branches	proof	lem:positive-branch	definition	GroupApproximation.Manuscript.MFRecognition.Recognition.SwapProduct GroupApproximation.Manuscript.MFRecognition.Recognition.swapAut GroupApproximation.Manuscript.MFRecognition.Recognition.swapAction GroupApproximation.Manuscript.MFRecognition.Recognition.sigmaElt GroupApproximation.Manuscript.MFRecognition.Recognition.sigmaElt_mul_self	Let $G_n=(C_n\times C_n)\rtimes\langle\sigma\rangle$, where $\sigma$ of order two exchanges the coordinates.
07b43ee9236e	951	The two branches	proof	lem:positive-branch	definition	GroupApproximation.Manuscript.MFRecognition.Recognition.baseHom GroupApproximation.Manuscript.MFRecognition.Recognition.ropeLambda GroupApproximation.Manuscript.MFRecognition.Recognition.ropeLambda_stable	Define $\lambda_n$ on $K_e=K^0_e\times(F\times P)$ by killing $K^0_e$ and sending $(f,p)$ to $(r_njq_+(f),\,r_n(p))$, and put $\lambda_n(v)=\sigma$.
29b02ca9a62a	951	The two branches	proof	lem:positive-branch	formalized	GroupApproximation.Manuscript.MFRecognition.Recognition.baseHom_diagonal_of_mem_ropeEdge GroupApproximation.Manuscript.MFRecognition.Recognition.sigma_mul_inl_diagonal GroupApproximation.Manuscript.MFRecognition.Recognition.ropeLambda	This respects the relations of~\eqref{eq:central-rope}: the factor $L^0_e$ of $L_e$ lies in $K^0_e$ and is killed, and an element $(f,jq_+(f))$ of $L^{\mathrm g}$ is sent to $(r_njq_+(f),r_njq_+(f))$, which lies on the diagonal and commutes with $\sigma$.
51dfc57f5dd1	951	The two branches	proof	lem:positive-branch	formalized	GroupApproximation.Manuscript.MFRecognition.Recognition.ropeLambda GroupApproximation.Manuscript.MFRecognition.Recognition.ropeLambda_ropeGen GroupApproximation.Manuscript.MFRecognition.Recognition.ropeLambda_ropeGenConj	So $\lambda_n\colon\Gamma_e\to G_n$ is a homomorphism, and on the generators of $S_e$,
7b7fad3ce3b4	965	The two branches	proof	lem:positive-branch	structural	GroupApproximation.Manuscript.MFRecognition.Recognition.RecognitionInputs.pi1 GroupApproximation.Manuscript.MFRecognition.Recognition.RecognitionInputs.pi1_gen GroupApproximation.Manuscript.MFRecognition.Recognition.RecognitionInputs.pi1_genConj GroupApproximation.Manuscript.MFRecognition.Recognition.RecognitionInputs	Let $\pi_0,\pi_1\colon S_e\to Q_+$ be the homomorphisms that are $q_+$ on one copy of $F$ in $S_e\cong F*_{N_+}F$ and trivial on the other, as in Lemma~\ref{lem:central-rope}(3); thus $\pi_0=\alpha_e$.
1a284470495a	965	The two branches	proof	lem:positive-branch	formalized	GroupApproximation.Manuscript.MFRecognition.Recognition.ropeLambda_restrict_eq GroupApproximation.Manuscript.MFRecognition.Recognition.hom_ext_of_closure_eq_top	The displayed formulas show that $\lambda_n|_{S_e}=(r_nj\pi_0,\,r_nj\pi_1)$, both sides being homomorphisms that agree on generators.
fb1df1a24e3f	965	The two branches	proof	lem:positive-branch	structural		So
45c23d868b2f	973	The two branches	proof	lem:positive-branch	formalized	GroupApproximation.Manuscript.MFRecognition.Recognition.ker_ropeLambda_restrict GroupApproximation.Manuscript.MFRecognition.Recognition.ker_ropeLambda_restrict_le	which is the hypothesis of Lemma~\ref{lem:tensor-sync}.
9189b512ea6f	976	The two branches		lem:positive-branch	formalized	GroupApproximation.Manuscript.MFRecognition.Recognition.flatLambda_kernel_condition_fails GroupApproximation.Manuscript.MFRecognition.Recognition.flatLambda GroupApproximation.Manuscript.MFRecognition.Recognition.stableCommutatorS	The second coordinate of $G_n$ is needed: with $\lambda_n(v)=1$ the two copies of $F$ in $S_e$ would have the same image, and the kernel condition would fail on $i(f)\,v\,i(f)^{-1}v^{-1}$ for $f\notin N_+$.
0eadf7e5ee65	981	The two branches	proof	lem:positive-branch	formalized	GroupApproximation.Manuscript.MFRecognition.Recognition.RecognitionFamily GroupApproximation.Manuscript.MFRecognition.Recognition.recognitionFamily_of_inputs	By Lemma~\ref{lem:finite-rope} the map $e\mapsto\widehat R_e$ is computable, by Lemma~\ref{lem:positive-branch} the presented group is MF for $e\in\mathrm{INF}$, and by Lemma~\ref{lem:negative-branch} it is not MF for $e\in\mathrm{FIN}$.
8569dd8934d9	981	The two branches	proof	lem:positive-branch	formalized	GroupApproximation.Manuscript.MFRecognition.Recognition.manuscriptMFCompiler	So $\mathrm{INF}$ reduces to $\mathrm{MF}_{\mathrm{fp}}$ and $\mathrm{FIN}$ reduces to $\mathrm{NONMF}_{\mathrm{fp}}$ under computable many-one reductions.
8fa9d0c67f3a	981	The two branches	proof	lem:positive-branch	formalized	GroupApproximation.Manuscript.MFRecognition.Recognition.mfPresentations_pi02Complete GroupApproximation.Manuscript.MFRecognition.Recognition.nonMFPresentations_sigma02Complete GroupApproximation.Manuscript.MFRecognition.Recognition.mfPresentations_pi02 GroupApproximation.Manuscript.MFRecognition.Recognition.nonMFPresentations_sigma02	Since $\mathrm{INF}$ is $\Pi^0_2$-complete and $\mathrm{FIN}$ is $\Sigma^0_2$-complete, and since $\mathrm{MF}_{\mathrm{fp}}\in\Pi^0_2$ and $\mathrm{NONMF}_{\mathrm{fp}}\in\Sigma^0_2$ by Proposition~\ref{prop:mf-upper-bound}, the two sets are complete at their levels.
9d9d043e1021	981	The two branches	proof	lem:positive-branch	formalized	GroupApproximation.Manuscript.MFRecognition.Recognition.mfPresentations_not_re GroupApproximation.Manuscript.MFRecognition.Recognition.nonMFPresentations_not_re GroupApproximation.Manuscript.MFRecognition.Recognition.mfPresentations_not_computable	A $\Pi^0_2$-complete set is not $\Sigma^0_2$ and a $\Sigma^0_2$-complete set is not $\Pi^0_2$, so neither set is recursively enumerable, and in particular neither is decidable.
755fc202d3c2	998	The two branches	remark	rem:template	structural	GroupApproximation.Manuscript.MFRecognition.Recognition.RecognitionInputs.not_isOperatorMF_H GroupApproximation.Manuscript.OneSidedMFRadical.ComputabilityConstruction.manuscriptPrintedNonMFEmbeddingObstruction	The construction uses two properties of $E$: it is finitely presented, and it embeds in no MF group.
58b54079885c	998	The two branches	remark	rem:template	provenance	GroupApproximation.HereditaryPropertySwitchCompleteness.SwitchPropertyData GroupApproximation.HereditaryPropertySwitchCompleteness.finitelyPresentedSeed_switch_package	So it applies to any group property that is closed under subgroups, given a finitely presented group without the property and an analogue of Lemma~\ref{lem:tensor-sync} for the twisted HNN extensions; the open problems below state which input is missing for soficity and for hyperlinearity.
e00d9e486ac5	1008	Open problems			open		We do not know whether the models of $\widehat R_e$ can be chosen to converge to $C^*_{\mathrm r}(\widehat R_e)$ in operator norm, so that the reduced $C^*$-algebra itself is MF; the argument produces a tracial state on an abstract MF algebra.
037e150b0fad	1008	Open problems			open		We do not know whether $\widehat R_e$ is hyperlinear for $e\in\mathrm{INF}$; placing hyperlinearity recognition at the same level would also require a finitely presented non-hyperlinear group, and none is known.
95282b9d1936	1008	Open problems			open		We do not know whether an analogous family of finitely presented groups exists for soficity; such a construction would require a permutation-model replacement for Lemma~\ref{lem:tensor-sync}.
d1084c7db1ac	1008	Open problems			open		Finally, we do not know the complexity of MF recognition under the strong convergence convention of~\cite{GaoEtAl,Schafhauser}: the norms $\opnorm{\lambda(w)}$ in the left regular representation are not in general computable from a finite presentation, so Proposition~\ref{prop:mf-upper-bound} does not apply.
da592533593f	1025	Acknowledgments			attribution		The author thanks Francesco Fournier-Facio for early advice and detailed comments on earlier drafts, and Alon Dogon for organizing the ensuing discussion and for comments on the surrounding literature.
adf031699695	1025	Acknowledgments			attribution		The author also thanks Tatiana Shulman for clarifying the terminology and historical context of the MF question, and Caleb Eckhardt for discussions of MF representations and matrix norms.
